"SubscriptionId","SubscriptionName","ResourceGroup","ServerName","ResourceType","ResourceName","PoolName","DatabaseCount","ServiceTier","SkuName","Capacity","ComputeModel","DtuOrVCore","AvgUtilPercent","AvgOfDailyMaxUtilPercent","CostAmount","Currency","CostPeriod","RecommendedCapacity","RightSizingAction","EstimatedNewCost","PotentialSavings","TierChangeOpportunity","TierChangeSavings","ResourceId"
"83d6c776-54f0-40f7-9a75-3aafd63cae09","AC-WEU-OneMilkBalance-DE-001","rg-WEU-OMB-BE-DE-001","sql-weu-omb-be-de-001","Database","pipeline-1.0.3454","","1","Basic","Basic","5",,"DTU",,,"27,53","DKK","jan. 2026","5","NoMetrics","27,53","0","","0","/subscriptions/83d6c776-54f0-40f7-9a75-3aafd63cae09/resourceGroups/rg-WEU-OMB-BE-DE-001/providers/Microsoft.Sql/servers/sql-weu-omb-be-de-001/databases/pipeline-1.0.3454"
"83d6c776-54f0-40f7-9a75-3aafd63cae09","AC-WEU-OneMilkBalance-DE-001","rg-WEU-OMB-BE-DE-001","sql-weu-omb-be-de-001","Database","pipeline-1.0.3456","","1","Basic","Basic","5",,"DTU",,,"27,53","DKK","jan. 2026","5","NoMetrics","27,53","0","","0","/subscriptions/83d6c776-54f0-40f7-9a75-3aafd63cae09/resourceGroups/rg-WEU-OMB-BE-DE-001/providers/Microsoft.Sql/servers/sql-weu-omb-be-de-001/databases/pipeline-1.0.3456"
"83d6c776-54f0-40f7-9a75-3aafd63cae09","AC-WEU-OneMilkBalance-DE-001","rg-WEU-OMB-BE-DE-001","sql-weu-omb-be-de-001","Database","sqldb-WEU-OMB-BE-OUT-DE-001","","1","Basic","Basic","5",,"DTU",,,"27,56","DKK","jan. 2026","5","NoMetrics","27,56","0","","0","/subscriptions/83d6c776-54f0-40f7-9a75-3aafd63cae09/resourceGroups/rg-WEU-OMB-BE-DE-001/providers/Microsoft.Sql/servers/sql-weu-omb-be-de-001/databases/sqldb-WEU-OMB-BE-OUT-DE-001"
"83d6c776-54f0-40f7-9a75-3aafd63cae09","AC-WEU-OneMilkBalance-DE-001","rg-WEU-OMB-BE-DE-001","sql-weu-omb-be-de-001","Database","sqldb-WEU-OMB-BE-DE-001","","1","Basic","Basic","5",,"DTU",,,"27,53","DKK","jan. 2026","5","NoMetrics","27,53","0","","0","/subscriptions/83d6c776-54f0-40f7-9a75-3aafd63cae09/resourceGroups/rg-WEU-OMB-BE-DE-001/providers/Microsoft.Sql/servers/sql-weu-omb-be-de-001/databases/sqldb-WEU-OMB-BE-DE-001"
"c43f8d48-1f93-4e88-89a2-6ca7dad4dfaf","AC-WEU-OneMilkBalance-PR-001","rg-WEU-OMB-BE-PR-001","sql-weu-omb-be-pr-001","Database","sqldb-WEU-OMB-BE-PR-001","","1","Standard","Standard","10",,"DTU",,,"82,84","DKK","jan. 2026","10","NoMetrics","82,84","0","","0","/subscriptions/c43f8d48-1f93-4e88-89a2-6ca7dad4dfaf/resourceGroups/rg-WEU-OMB-BE-PR-001/providers/Microsoft.Sql/servers/sql-weu-omb-be-pr-001/databases/sqldb-WEU-OMB-BE-PR-001"
"c43f8d48-1f93-4e88-89a2-6ca7dad4dfaf","AC-WEU-OneMilkBalance-PR-001","rg-WEU-OMB-BE-PR-001","sql-weu-omb-be-pr-001","Database","sqldb-WEU-OMB-BE-OUT-PR-001","","1","Standard","Standard","10",,"DTU",,,"82,84","DKK","jan. 2026","10","NoMetrics","82,84","0","","0","/subscriptions/c43f8d48-1f93-4e88-89a2-6ca7dad4dfaf/resourceGroups/rg-WEU-OMB-BE-PR-001/providers/Microsoft.Sql/servers/sql-weu-omb-be-pr-001/databases/sqldb-WEU-OMB-BE-OUT-PR-001"
"ad17ece4-b3d1-4048-a221-49051be9f9e0","AC-WEU-OneMilkBalance-QA-001","rg-WEU-OMB-BE-QA-001","sql-weu-omb-be-qa-001","Database","sqldb-WEU-OMB-BE-QA-001","","1","Basic","Basic","5",,"DTU",,,"27,56","DKK","jan. 2026","5","NoMetrics","27,56","0","","0","/subscriptions/ad17ece4-b3d1-4048-a221-49051be9f9e0/resourceGroups/rg-WEU-OMB-BE-QA-001/providers/Microsoft.Sql/servers/sql-weu-omb-be-qa-001/databases/sqldb-WEU-OMB-BE-QA-001"
"ad17ece4-b3d1-4048-a221-49051be9f9e0","AC-WEU-OneMilkBalance-QA-001","rg-WEU-OMB-BE-QA-001","sql-weu-omb-be-qa-001","Database","sqldb-WEU-OMB-BE-OUT-QA-001","","1","Basic","Basic","5",,"DTU",,,"27,53","DKK","jan. 2026","5","NoMetrics","27,53","0","","0","/subscriptions/ad17ece4-b3d1-4048-a221-49051be9f9e0/resourceGroups/rg-WEU-OMB-BE-QA-001/providers/Microsoft.Sql/servers/sql-weu-omb-be-qa-001/databases/sqldb-WEU-OMB-BE-OUT-QA-001"
"5110f64d-3288-4796-9b48-4ca87a47b9b2","AC-WEU-PLMIntegrations-DE-001","rg-weu-3dxprodspecs-de-zpur","database-weu-plm-integrations-de-001","Database","SAP","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"1630,38","DKK","jan. 2026","1","NoMetrics","1630,38","0","","0","/subscriptions/5110f64d-3288-4796-9b48-4ca87a47b9b2/resourceGroups/rg-weu-3dxprodspecs-de-zpur/providers/Microsoft.Sql/servers/database-weu-plm-integrations-de-001/databases/SAP"
"5110f64d-3288-4796-9b48-4ca87a47b9b2","AC-WEU-PLMIntegrations-DE-001","rg-weu-3dxprodspecs-de-zpur","database-weu-plm-integrations-de-001","Database","integrations","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"1631,19","DKK","jan. 2026","1","NoMetrics","1631,19","0","","0","/subscriptions/5110f64d-3288-4796-9b48-4ca87a47b9b2/resourceGroups/rg-weu-3dxprodspecs-de-zpur/providers/Microsoft.Sql/servers/database-weu-plm-integrations-de-001/databases/integrations"
"5110f64d-3288-4796-9b48-4ca87a47b9b2","AC-WEU-PLMIntegrations-DE-001","rg-weu-3dxprodspecs-de-zpur","database-weu-plm-integrations-de-001","Database","procurement","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"1628,17","DKK","jan. 2026","1","NoMetrics","1628,17","0","","0","/subscriptions/5110f64d-3288-4796-9b48-4ca87a47b9b2/resourceGroups/rg-weu-3dxprodspecs-de-zpur/providers/Microsoft.Sql/servers/database-weu-plm-integrations-de-001/databases/procurement"
"5110f64d-3288-4796-9b48-4ca87a47b9b2","AC-WEU-PLMIntegrations-DE-001","rg-weu-3dxprodspecs-de-zpur","database-weu-plm-integrations-de-001","Database","gsta","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"48,22","DKK","jan. 2026","1","NoMetrics","48,22","0","","0","/subscriptions/5110f64d-3288-4796-9b48-4ca87a47b9b2/resourceGroups/rg-weu-3dxprodspecs-de-zpur/providers/Microsoft.Sql/servers/database-weu-plm-integrations-de-001/databases/gsta"
"5110f64d-3288-4796-9b48-4ca87a47b9b2","AC-WEU-PLMIntegrations-DE-001","rg-weu-3dxprodspecs-de-zpur","database-weu-plm-integrations-de-001","Database","DDS","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"1709,39","DKK","jan. 2026","1","NoMetrics","1709,39","0","","0","/subscriptions/5110f64d-3288-4796-9b48-4ca87a47b9b2/resourceGroups/rg-weu-3dxprodspecs-de-zpur/providers/Microsoft.Sql/servers/database-weu-plm-integrations-de-001/databases/DDS"
"7b24ed6c-b4dc-4ce9-9b53-344ffa1e62d3","AC-WEU-PLMIntegrations-PR-001","rg-weu-3dx-packaging-zpur","database-weu-plm-integrations-pr-001","Database","procurement","","1","GeneralPurpose","GP_Gen5","2",,"vCore",,,"852,93","DKK","jan. 2026","2","NoMetrics","852,93","0","","0","/subscriptions/7b24ed6c-b4dc-4ce9-9b53-344ffa1e62d3/resourceGroups/rg-weu-3dx-packaging-zpur/providers/Microsoft.Sql/servers/database-weu-plm-integrations-pr-001/databases/procurement"
"7b24ed6c-b4dc-4ce9-9b53-344ffa1e62d3","AC-WEU-PLMIntegrations-PR-001","rg-weu-3dx-packaging-zpur","database-weu-plm-integrations-pr-001","Database","SAP","","1","GeneralPurpose","GP_Gen5","2",,"vCore",,,"856,63","DKK","jan. 2026","2","NoMetrics","856,63","0","","0","/subscriptions/7b24ed6c-b4dc-4ce9-9b53-344ffa1e62d3/resourceGroups/rg-weu-3dx-packaging-zpur/providers/Microsoft.Sql/servers/database-weu-plm-integrations-pr-001/databases/SAP"
"7b24ed6c-b4dc-4ce9-9b53-344ffa1e62d3","AC-WEU-PLMIntegrations-PR-001","rg-weu-3dx-packaging-zpur","database-weu-plm-integrations-pr-001","Database","integrations","","1","GeneralPurpose","GP_Gen5","2",,"vCore",,,"852,93","DKK","jan. 2026","2","NoMetrics","852,93","0","","0","/subscriptions/7b24ed6c-b4dc-4ce9-9b53-344ffa1e62d3/resourceGroups/rg-weu-3dx-packaging-zpur/providers/Microsoft.Sql/servers/database-weu-plm-integrations-pr-001/databases/integrations"
"7b24ed6c-b4dc-4ce9-9b53-344ffa1e62d3","AC-WEU-PLMIntegrations-PR-001","rg-weu-3dx-packaging-zpur","database-weu-plm-integrations-pr-001","Database","DDS","","1","GeneralPurpose","GP_Gen5","2",,"vCore",,,"1461,78","DKK","jan. 2026","2","NoMetrics","1461,78","0","","0","/subscriptions/7b24ed6c-b4dc-4ce9-9b53-344ffa1e62d3/resourceGroups/rg-weu-3dx-packaging-zpur/providers/Microsoft.Sql/servers/database-weu-plm-integrations-pr-001/databases/DDS"
"34d0f13c-5dff-414e-b0c7-d8dcfcd84d0c","AC-WEU-PLMIntegrations-QA-001","rg-weu-3dx-packaging-zpur","database-weu-plm-integrations-qa-001","Database","SAP","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"1632,98","DKK","jan. 2026","1","NoMetrics","1632,98","0","","0","/subscriptions/34d0f13c-5dff-414e-b0c7-d8dcfcd84d0c/resourceGroups/rg-weu-3dx-packaging-zpur/providers/Microsoft.Sql/servers/database-weu-plm-integrations-qa-001/databases/SAP"
"34d0f13c-5dff-414e-b0c7-d8dcfcd84d0c","AC-WEU-PLMIntegrations-QA-001","rg-weu-3dx-packaging-zpur","database-weu-plm-integrations-qa-001","Database","DDS","","1","GeneralPurpose","GP_Gen5","2",,"vCore",,,"1463,07","DKK","jan. 2026","2","NoMetrics","1463,07","0","","0","/subscriptions/34d0f13c-5dff-414e-b0c7-d8dcfcd84d0c/resourceGroups/rg-weu-3dx-packaging-zpur/providers/Microsoft.Sql/servers/database-weu-plm-integrations-qa-001/databases/DDS"
"34d0f13c-5dff-414e-b0c7-d8dcfcd84d0c","AC-WEU-PLMIntegrations-QA-001","rg-weu-3dx-packaging-zpur","database-weu-plm-integrations-qa-001","Database","procurement","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"1628,70","DKK","jan. 2026","1","NoMetrics","1628,70","0","","0","/subscriptions/34d0f13c-5dff-414e-b0c7-d8dcfcd84d0c/resourceGroups/rg-weu-3dx-packaging-zpur/providers/Microsoft.Sql/servers/database-weu-plm-integrations-qa-001/databases/procurement"
"34d0f13c-5dff-414e-b0c7-d8dcfcd84d0c","AC-WEU-PLMIntegrations-QA-001","rg-weu-3dx-packaging-zpur","database-weu-plm-integrations-qa-001","Database","integrations","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"1632,22","DKK","jan. 2026","1","NoMetrics","1632,22","0","","0","/subscriptions/34d0f13c-5dff-414e-b0c7-d8dcfcd84d0c/resourceGroups/rg-weu-3dx-packaging-zpur/providers/Microsoft.Sql/servers/database-weu-plm-integrations-qa-001/databases/integrations"
"3653ed83-5cd3-4ad9-8b3c-3aaa1e0a9a18","AC-WEU-productcancellation-DE-001","rg-WEU-Productcancellation-DE-001","sqlsrv-productcancellation-dev","Database","sqldb-productcancellation-dev","","1","Basic","Basic","5",,"DTU",,,"27,56","DKK","jan. 2026","5","NoMetrics","27,56","0","","0","/subscriptions/3653ed83-5cd3-4ad9-8b3c-3aaa1e0a9a18/resourceGroups/rg-WEU-Productcancellation-DE-001/providers/Microsoft.Sql/servers/sqlsrv-productcancellation-dev/databases/sqldb-productcancellation-dev"
"3344c704-787e-4e5e-a538-bc2abed6e7fa","AC-WEU-productcancellation-PR-001","rg-WEU-Productcancellation-PR-001","sqlsrv-productcancellation-prod","Database","sqldb-productcancellation-prod","","1","Basic","Basic","5",,"DTU",,,"27,53","DKK","jan. 2026","5","NoMetrics","27,53","0","","0","/subscriptions/3344c704-787e-4e5e-a538-bc2abed6e7fa/resourceGroups/rg-WEU-Productcancellation-PR-001/providers/Microsoft.Sql/servers/sqlsrv-productcancellation-prod/databases/sqldb-productcancellation-prod"
"0a56f6d2-943f-4bd8-9c3a-2c8e7cfc74b0","AC-WEU-QEHSComplaints-DE-001","rg-WEU-QEHSDatapool-de-001","sql-weu-qehscomplaints-de-001","ElasticPool","epsql-weu-qehscomplaints-de-001","epsql-weu-qehscomplaints-de-001","10","GeneralPurpose","GP_Gen5","2",,"vCore",,,"31,44","DKK","jan. 2026","2","NoMetrics","31,44","0","","0","/subscriptions/0a56f6d2-943f-4bd8-9c3a-2c8e7cfc74b0/resourceGroups/rg-WEU-QEHSDatapool-de-001/providers/Microsoft.Sql/servers/sql-weu-qehscomplaints-de-001/elasticPools/epsql-weu-qehscomplaints-de-001"
"04b51d96-9ea4-4d4a-a146-1df00943e0e5","AC-WEU-QEHSComplaints-PR-001","rg-WEU-QEHSDatapool-pr-001","sql-weu-qehscomplaints-pr-001","ElasticPool","epsql-weu-qehscomplaints-pr-001","epsql-weu-qehscomplaints-pr-001","10","GeneralPurpose","GP_Gen5","2",,"vCore",,,"33,25","DKK","jan. 2026","2","NoMetrics","33,25","0","","0","/subscriptions/04b51d96-9ea4-4d4a-a146-1df00943e0e5/resourceGroups/rg-WEU-QEHSDatapool-pr-001/providers/Microsoft.Sql/servers/sql-weu-qehscomplaints-pr-001/elasticPools/epsql-weu-qehscomplaints-pr-001"
"3c366a05-a817-4abe-a644-b7f1b16e5ae5","AC-WEU-QEHSComplaints-TS-001","rg-WEU-QEHSDatapool-ts-001","sql-weu-qehscomplaints-ts-001","ElasticPool","epsql-weu-qehscomplaints-ts-001","epsql-weu-qehscomplaints-ts-001","10","GeneralPurpose","GP_Gen5","2",,"vCore",,,"31,40","DKK","jan. 2026","2","NoMetrics","31,40","0","","0","/subscriptions/3c366a05-a817-4abe-a644-b7f1b16e5ae5/resourceGroups/rg-WEU-QEHSDatapool-ts-001/providers/Microsoft.Sql/servers/sql-weu-qehscomplaints-ts-001/elasticPools/epsql-weu-qehscomplaints-ts-001"
"40ad4629-a88e-4139-949b-87c158dc806f","AC-WEU-SCDairyApplications-DE-001","rg-scda-shared-de-001","scda-sql-server","ElasticPool","scda-elastic-pool","scda-elastic-pool","8","GeneralPurpose","GP_Gen5","2",,"vCore",,,"31,44","DKK","jan. 2026","2","NoMetrics","31,44","0","","0","/subscriptions/40ad4629-a88e-4139-949b-87c158dc806f/resourceGroups/rg-scda-shared-de-001/providers/Microsoft.Sql/servers/scda-sql-server/elasticPools/scda-elastic-pool"
"40ad4629-a88e-4139-949b-87c158dc806f","AC-WEU-SCDairyApplications-DE-001","rg-weu-ManualDataEntry-datapool-de-001","sql-weu-manualdataentry-de-001","ElasticPool","epsql-weu-ManualDataEntry-de-001","epsql-weu-ManualDataEntry-de-001","4","GeneralPurpose","GP_Gen5","2",,"vCore",,,"33,25","DKK","jan. 2026","2","NoMetrics","33,25","0","","0","/subscriptions/40ad4629-a88e-4139-949b-87c158dc806f/resourceGroups/rg-weu-ManualDataEntry-datapool-de-001/providers/Microsoft.Sql/servers/sql-weu-manualdataentry-de-001/elasticPools/epsql-weu-ManualDataEntry-de-001"
"dd81266b-c95f-4dd6-bbe0-a8c9322812fe","AC-WEU-SCDairyApplications-TS-001","rg-weu-ManualDataEntry-datapool-ts-001","sql-weu-manualdataentry-ts-001","ElasticPool","epsql-weu-ManualDataEntry-ts-001","epsql-weu-ManualDataEntry-ts-001","4","GeneralPurpose","GP_Gen5","2",,"vCore",,,"1093,00","DKK","jan. 2026","2","NoMetrics","1093,00","0","","0","/subscriptions/dd81266b-c95f-4dd6-bbe0-a8c9322812fe/resourceGroups/rg-weu-ManualDataEntry-datapool-ts-001/providers/Microsoft.Sql/servers/sql-weu-manualdataentry-ts-001/elasticPools/epsql-weu-ManualDataEntry-ts-001"
"d201e815-2070-4e8b-b81e-d7ae5389ac46","AC-WEU-SharedServices-PR-001","rg-WEU-M365PowerPlatform-PR-001","az-pr-mslearn-sql-01","Database","ArlaMSLearnSQLDatabase","","1","Standard","Standard","10",,"DTU",,,"82,73","DKK","jan. 2026","10","NoMetrics","82,73","0","","0","/subscriptions/d201e815-2070-4e8b-b81e-d7ae5389ac46/resourceGroups/rg-WEU-M365PowerPlatform-PR-001/providers/Microsoft.Sql/servers/az-pr-mslearn-sql-01/databases/ArlaMSLearnSQLDatabase"
"4693a3ca-c259-49f3-8abb-aa6e9adf1efd","AC-WEU-SustainabilityDataGalaxy-DE-001","RG-WEU-DE-susrep","az-sql-de-susrep","Database","az-sqd-de-susrep","","1","Standard","Standard","10",,"DTU",,,"82,84","DKK","jan. 2026","10","NoMetrics","82,84","0","","0","/subscriptions/4693a3ca-c259-49f3-8abb-aa6e9adf1efd/resourceGroups/RG-WEU-DE-susrep/providers/Microsoft.Sql/servers/az-sql-de-susrep/databases/az-sqd-de-susrep"
"722a3b36-538f-49bb-97ad-11a8a829b982","AC-WEU-SustainabilityDataGalaxy-PR-001","RG-WEU-PR-susrep","az-sql-pr-susrep","Database","az-sqd-pr-susrep","","1","Standard","Standard","10",,"DTU",,,"82,84","DKK","jan. 2026","10","NoMetrics","82,84","0","","0","/subscriptions/722a3b36-538f-49bb-97ad-11a8a829b982/resourceGroups/RG-WEU-PR-susrep/providers/Microsoft.Sql/servers/az-sql-pr-susrep/databases/az-sqd-pr-susrep"
"f32111e4-fbce-4c24-9811-fcd9ad033f8f","AC-WEU-SustainabilityDataGalaxy-QA-001","RG-WEU-QA-susrep","az-sql-qa-susrep","Database","az-sqd-qa-susrep","","1","Standard","Standard","10",,"DTU",,,"82,73","DKK","jan. 2026","10","NoMetrics","82,73","0","","0","/subscriptions/f32111e4-fbce-4c24-9811-fcd9ad033f8f/resourceGroups/RG-WEU-QA-susrep/providers/Microsoft.Sql/servers/az-sql-qa-susrep/databases/az-sqd-qa-susrep"
"5e192219-2d62-4818-8ee8-33dd792477ee","AC-WEU-SustainabilityGalaxy-DE-001","rg-weu-pcf-ui-mapping-de","sql-pcf-mapping-ui-de-01","Database","sqldb-pcf-mapping-ui-de-01","","1","Basic","Basic","5",,"DTU",,,"15,67","DKK","jan. 2026","5","NoMetrics","15,67","0","","0","/subscriptions/5e192219-2d62-4818-8ee8-33dd792477ee/resourceGroups/rg-weu-pcf-ui-mapping-de/providers/Microsoft.Sql/servers/sql-pcf-mapping-ui-de-01/databases/sqldb-pcf-mapping-ui-de-01"
"80fa1c14-cc17-4fb7-81b2-4e1fcac960a4","AC-WEU-TankPlanning-PR-001","rg-weu-tankplanning-pr-002","az-ps-pr-sql-005","Database","AZ-SD-PR-TankPlanning","","1","GeneralPurpose","GP_Gen5","2",,"vCore",,,"852,93","DKK","jan. 2026","2","NoMetrics","852,93","0","","0","/subscriptions/80fa1c14-cc17-4fb7-81b2-4e1fcac960a4/resourceGroups/rg-weu-tankplanning-pr-002/providers/Microsoft.Sql/servers/az-ps-pr-sql-005/databases/AZ-SD-PR-TankPlanning"
"48ea5427-1e1c-4dc9-8df2-5943a9b63747","AC-WEU-TankPlanning-TS-001","RG-WEU-TankPlanning-TS-001","az-ps-ts-sql-001","Database","AZ-SD-TS-TankPlanning","","1","Standard","Standard","20",,"DTU",,,"165,45","DKK","jan. 2026","20","NoMetrics","165,45","0","","0","/subscriptions/48ea5427-1e1c-4dc9-8df2-5943a9b63747/resourceGroups/RG-WEU-TankPlanning-TS-001/providers/Microsoft.Sql/servers/az-ps-ts-sql-001/databases/AZ-SD-TS-TankPlanning"
"824f2347-4793-45ae-8e92-8d5e36f1c37f","AC-WEU-TheBarn-DE-001","az-rg-fe-agp","az-sql-fe-agp","ElasticPool","az-es-fe-agp","az-es-fe-agp","49","GeneralPurpose","GP_Gen5","2",,"vCore",,,"967,76","DKK","jan. 2026","2","NoMetrics","967,76","0","","0","/subscriptions/824f2347-4793-45ae-8e92-8d5e36f1c37f/resourceGroups/az-rg-fe-agp/providers/Microsoft.Sql/servers/az-sql-fe-agp/elasticPools/az-es-fe-agp"
"824f2347-4793-45ae-8e92-8d5e36f1c37f","AC-WEU-TheBarn-DE-001","rg-WEU-AGP-ST-001","az-sql-st-agp","ElasticPool","az-sql-st-agp","az-sql-st-agp","19","Standard","StandardPool","100",,"DTU",,,"1422,62","DKK","jan. 2026","100","NoMetrics","1422,62","0","","0","/subscriptions/824f2347-4793-45ae-8e92-8d5e36f1c37f/resourceGroups/rg-WEU-AGP-ST-001/providers/Microsoft.Sql/servers/az-sql-st-agp/elasticPools/az-sql-st-agp"
"824f2347-4793-45ae-8e92-8d5e36f1c37f","AC-WEU-TheBarn-DE-001","rg-WEU-AGP-ST-001","az-sql-st-agp","ElasticPool","az-sql-de-agp","az-sql-de-agp","9","Standard","StandardPool","100",,"DTU",,,"1361,59","DKK","jan. 2026","100","NoMetrics","1361,59","0","","0","/subscriptions/824f2347-4793-45ae-8e92-8d5e36f1c37f/resourceGroups/rg-WEU-AGP-ST-001/providers/Microsoft.Sql/servers/az-sql-st-agp/elasticPools/az-sql-de-agp"
"824f2347-4793-45ae-8e92-8d5e36f1c37f","AC-WEU-TheBarn-DE-001","az-rg-st-b2bsites","az-sql-st-b2bsites","ElasticPool","az-ep-st-b2bsites","az-ep-st-b2bsites","10","Standard","StandardPool","50",,"DTU",,,"620,61","DKK","jan. 2026","50","NoMetrics","620,61","0","","0","/subscriptions/824f2347-4793-45ae-8e92-8d5e36f1c37f/resourceGroups/az-rg-st-b2bsites/providers/Microsoft.Sql/servers/az-sql-st-b2bsites/elasticPools/az-ep-st-b2bsites"
"824f2347-4793-45ae-8e92-8d5e36f1c37f","AC-WEU-TheBarn-DE-001","az-rg-st-brands","az-sql-st-brands","ElasticPool","az-ep-st-brands","az-ep-st-brands","14","Standard","StandardPool","50",,"DTU",,,"802,60","DKK","jan. 2026","50","NoMetrics","802,60","0","","0","/subscriptions/824f2347-4793-45ae-8e92-8d5e36f1c37f/resourceGroups/az-rg-st-brands/providers/Microsoft.Sql/servers/az-sql-st-brands/elasticPools/az-ep-st-brands"
"824f2347-4793-45ae-8e92-8d5e36f1c37f","AC-WEU-TheBarn-DE-001","az-rg-st-brands","az-sql-st-brands","ElasticPool","az-ep-de-brands","az-ep-de-brands","9","Standard","StandardPool","50",,"DTU",,,"802,85","DKK","jan. 2026","50","NoMetrics","802,85","0","","0","/subscriptions/824f2347-4793-45ae-8e92-8d5e36f1c37f/resourceGroups/az-rg-st-brands/providers/Microsoft.Sql/servers/az-sql-st-brands/elasticPools/az-ep-de-brands"
"824f2347-4793-45ae-8e92-8d5e36f1c37f","AC-WEU-TheBarn-DE-001","az-rg-st-foodtech","az-sql-st-foodtech","ElasticPool","az-ep-st-foodtech","az-ep-st-foodtech","4","Standard","StandardPool","100",,"DTU",,,"1239,54","DKK","jan. 2026","100","NoMetrics","1239,54","0","","0","/subscriptions/824f2347-4793-45ae-8e92-8d5e36f1c37f/resourceGroups/az-rg-st-foodtech/providers/Microsoft.Sql/servers/az-sql-st-foodtech/elasticPools/az-ep-st-foodtech"
"824f2347-4793-45ae-8e92-8d5e36f1c37f","AC-WEU-TheBarn-DE-001","rg-de-crosscharge","barncrosscharge","ElasticPool","ep-crosscharge","ep-crosscharge","1","Basic","BasicPool","50",,"DTU",,,"413,75","DKK","jan. 2026","50","NoMetrics","413,75","0","","0","/subscriptions/824f2347-4793-45ae-8e92-8d5e36f1c37f/resourceGroups/rg-de-crosscharge/providers/Microsoft.Sql/servers/barncrosscharge/elasticPools/ep-crosscharge"
"824f2347-4793-45ae-8e92-8d5e36f1c37f","AC-WEU-TheBarn-DE-001","az-rg-st-brands","az-sql-st-brands","Database","az-db-de-starbuckschilled","","1","GeneralPurpose","GP_Gen5","2",,"vCore",,,"851,82","DKK","jan. 2026","2","NoMetrics","851,82","0","","0","/subscriptions/824f2347-4793-45ae-8e92-8d5e36f1c37f/resourceGroups/az-rg-st-brands/providers/Microsoft.Sql/servers/az-sql-st-brands/databases/az-db-de-starbuckschilled"
"824f2347-4793-45ae-8e92-8d5e36f1c37f","AC-WEU-TheBarn-DE-001","AZ-RG-ST-DigitalExcelHub","sql-thebarn-pilot","Database","BarnMasterData","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"37,89","DKK","jan. 2026","1","NoMetrics","37,89","0","","0","/subscriptions/824f2347-4793-45ae-8e92-8d5e36f1c37f/resourceGroups/AZ-RG-ST-DigitalExcelHub/providers/Microsoft.Sql/servers/sql-thebarn-pilot/databases/BarnMasterData"
"824f2347-4793-45ae-8e92-8d5e36f1c37f","AC-WEU-TheBarn-DE-001","AZ-RG-ST-DigitalExcelHub","sql-thebarn-pilot","Database","WideWorldImporters-Standard","","1","GeneralPurpose","GP_S_Gen5","4",,"vCore",,,"104,98","DKK","jan. 2026","4","NoMetrics","104,98","0","","0","/subscriptions/824f2347-4793-45ae-8e92-8d5e36f1c37f/resourceGroups/AZ-RG-ST-DigitalExcelHub/providers/Microsoft.Sql/servers/sql-thebarn-pilot/databases/WideWorldImporters-Standard"
"824f2347-4793-45ae-8e92-8d5e36f1c37f","AC-WEU-TheBarn-DE-001","AZ-RG-ST-DigitalExcelHub","sql-thebarn-pilot","Database","sqldb-thebarnpilot-test","","1","GeneralPurpose","GP_S_Gen5","4",,"vCore",,,"58,84","DKK","jan. 2026","4","NoMetrics","58,84","0","","0","/subscriptions/824f2347-4793-45ae-8e92-8d5e36f1c37f/resourceGroups/AZ-RG-ST-DigitalExcelHub/providers/Microsoft.Sql/servers/sql-thebarn-pilot/databases/sqldb-thebarnpilot-test"
"824f2347-4793-45ae-8e92-8d5e36f1c37f","AC-WEU-TheBarn-DE-001","AZ-RG-ST-DigitalExcelHub","sql-thebarn-pilot","Database","AdventureWorks2019","","1","GeneralPurpose","GP_S_Gen5","4",,"vCore",,,"478,75","DKK","jan. 2026","4","NoMetrics","478,75","0","","0","/subscriptions/824f2347-4793-45ae-8e92-8d5e36f1c37f/resourceGroups/AZ-RG-ST-DigitalExcelHub/providers/Microsoft.Sql/servers/sql-thebarn-pilot/databases/AdventureWorks2019"
"824f2347-4793-45ae-8e92-8d5e36f1c37f","AC-WEU-TheBarn-DE-001","AZ-RG-ST-DigitalExcelHub","sql-thebarn-pilot","Database","adventure_works_data_academy","","1","GeneralPurpose","GP_S_Gen5","4",,"vCore",,,"104,99","DKK","jan. 2026","4","NoMetrics","104,99","0","","0","/subscriptions/824f2347-4793-45ae-8e92-8d5e36f1c37f/resourceGroups/AZ-RG-ST-DigitalExcelHub/providers/Microsoft.Sql/servers/sql-thebarn-pilot/databases/adventure_works_data_academy"
"35e870b7-def6-476b-9337-02a42ad9724a","AC-WEU-TheBarn-PR-001","rg-WEU-AGP-PR-001","az-sql-pr-agp","ElasticPool","az-es-pr-agp-01","az-es-pr-agp-01","10","Standard","StandardPool","200",,"DTU",,,"2543,45","DKK","jan. 2026","200","NoMetrics","2543,45","0","","0","/subscriptions/35e870b7-def6-476b-9337-02a42ad9724a/resourceGroups/rg-WEU-AGP-PR-001/providers/Microsoft.Sql/servers/az-sql-pr-agp/elasticPools/az-es-pr-agp-01"
